version,carrier,mcc,mnc,apn,type,mmsc,mmsproxy,mmsport,user,password,proxy,port,server,authtype
1,Telstra MMS,505,71,Telstra.mms,mms,http://mmsc.telstra.com:8002,10.1.1.180,80,,,,,,
1,Telstra Internet,505,71,Telstra.wap,default/supl,,,,,,,,,
1,Telstra MMS,505,72,Telstra.mms,mms,http://mmsc.telstra.com:8002,10.1.1.180,80,,,,,,
1,Telstra Internet,505,72,Telstra.wap,default/supl,,,,,,,,,
1,VF AU PXT,505,88,live.vodafone.com,mms,http://pxt.vodafone.net.au/pxtsend,10.202.2.60,8080,,,,,,
1,VF Internet,505,88,vfinternet.au,default/supl,,,,,,,,,
1,Optus Internet,505,90,internet,default/supl,,,,,,,,,
1,Optus MMS,505,90,mms,mms,http://mmsc.optus.com.au:8002/,61.88.190.10,8070,,,,,,
1,Indosat,510,1,indosatgprs,default/supl,,,,indosat,indosat,,,,
1,Indosat MMS,510,1,indosatmms,mms,http://mmsc.indosat.com,10.19.19.19,8080,indosat,indosat,,,,
1,Telkomsel,510,10,internet,default/supl,,,,,,,,,
1,Telkomsel MMS,510,10,mms,mms,http://mms.telkomsel.com,10.1.89.150,9201,wap,wap123,,,,
1,Excelcom,510,11,www.xlgprs.net,default/supl,,,,xlgprs,proxl,,,,
1,Excelcom MMS,510,11,www.xlmms.net,mms,http://mmc.xl.net.id/servlets/mms,202.152.240.50,8080,xlgprs,proxl,,,,
1,IM3 MMS,510,21,indosatmms,mms,http://mmsc.indosat.com,10.19.19.19,8080,indosat,indosat,,,,
1,IM3 Internet,510,21,www.indosat-m3.net,default/supl,,,,gprs,im3,,,,
1,3 ID,510,89,3gprs,default/supl,,,,3gprs,3gprs,10.4.0.10,3128,,
1,3 ID MMS,510,89,3mms,mms,http://mmsthree.co.id,10.4.0.10,3128,3mms,3mms,,,,
1,AXIS,510,8,AXIS,default/supl,,,,axis,123456,,,,
1,AXIS MMS,510,8,AXISmms,mms,http://mmsc.AXIS,10.8.3.8,8080,axis,123456,,,,
1,GLOBE,515,2,internet.globe.com.ph,default/supl,,,,,,,,,
1,GLOBE MMS,515,2,real.globe.com.ph,mms,http://192.40.100.22:10021/mmsc,192.40.100.20,8080,globe,globe,,,,
1,SMART,515,3,internet,default/supl,,,,,,,,,
1,SMART MMS,515,3,mms,mms,http://10.102.61.238:8002,10.102.61.46,8080,,,,,,
1,SUN,515,5,minternet,default/supl,,,,,,,,,
1,SUN MMS,515,5,mms,mms,http://mmscenter.suncellular.com.ph,202.138.159.78,9201,,,,,,
1,AIS GPRS Internet,520,1,internet,default/supl,,,,,,,,,
1,AIS MMS,520,1,multimedia,mms,http://mms.mobilelife.co.th,203.170.229.34,8080,,,,,,
1,TOT 3G,520,15,internet,default/supl,,,,,,,,,
1,TOT 3G MMS,520,15,mms,mms,http://mms.tot3g.net:8002,10.218.24.83,8080,,,,,,
1,DTAC MMS,520,18,mms,mms,http://mms.dtac.co.th:8002,203.155.200.133,8080,,,,,,
1,DTAC GPRS WEB,520,18,www.dtac.co.th,default/supl,,,,,,,,,
1,TRUE,520,99,internet,default/supl,,,,TRUE,TRUE,,,,
1,True MMS,520,99,mms,mms,http://mms.trueworld.net:8002,10.4.7.39,8080,TRUE,TRUE,,,,
1,SingTel,525,1,e-ideas,default/supl,,,,,,,,,
1,IDEAS,525,1,e-ideas,default/supl/mms,,,,*,*,,,*,
1,IDEAS MMS,525,1,e-ideas,mms,http://mms.singtel.com:10021/mmsc,165.21.42.84,8080,65IDEAS,65,,,,
1,SingTel,525,2,e-ideas,default/supl,,,,,,,,,
1,SingTel MMS,525,2,e-ideas,mms,http://mms.singtel.com:10021/mmsc,165.21.42.84,8080,65IDEAS,IDEAS,,,,
1,M1 MMS,525,3,Miworld,mms,http://mmsgw:8002,172.16.14.10,9201,,,172.16.1.23,9201,,
1,MiWorld WAP (GPRS),525,3,miworld,default/supl,,,,65,user123,172.16.1.23,8081,,
1,M1 MMS,525,3,miworld,mms,http://mmsgw:8002,172.16.14.10,8080,65,user123,,,,
1,M1,525,3,sunsurf,default/supl,,,,,,,,,
1,Sunsurf Internet,525,3,sunsurf,default/supl/mms,,,,,,,,,
1,StarHub,525,5,internet,default/supl,,,,,,,,,
1,Gee! MMS,525,5,shmms,mms,http://mms.starhubgee.com.sg:8002/,10.12.1.80,80,,,,,,
1,Gee! (GPRS),525,5,shwap,default/supl,,,,star,hub,10.12.1.2,80,,
1,StarHub,525,5,shwapint,default/supl,,,,,,,,,
1,B-Mobile MMS,528,2,bmobilemms,mms,http://mms.bmobile.com.bn/was,129.9.10.20,6500,,,,,,
1,B-Mobile,528,2,bmobilewap,default/supl,,,,,,,,,
1,DSTCom,528,11,dst.internet,default/supl,,,,internet,internet,,,,
1,DSTCom MMS,528,11,dst.mms,mms,http://mms.dst.com.bn/mmsc,10.100.6.101,9201,mms,mms,,,,
1,Vodafone NZ MMS,530,1,live.vodafone.com,mms,http://pxt.vodafone.net.nz/pxtsend,172.030.038.003,8080,,,,,,
1,Vodafone NZ,530,1,www.vodafone.net.nz,default/supl,,,,,,,,,
1,Telecom NZ,530,2,internet.telecom.co.nz,default/supl,,,,,,,,,
1,VFNZ PXT,530,2,live.vodafone.com,mms,http://pxt.vodafone.net.nz/pxtsend,172.30.38.3,8080,,,,,,
1,Telecom NZ MMS,530,2,wap.telecom.co.nz,mms,http://lsmmsc.xtra.co.nz,210.55.11.73,80,,,,,,
1,VFNZ Internet,530,2,www.vodafone.net.nz,default/supl,,,,,,,,,
1,Telecom NZ,530,3,internet.telecom.co.nz,default/supl,,,,,,,,,
1,Telecom NZ MMS,530,3,wap.telecom.co.nz,mms,http://lsmmsc.xtra.co.nz,210.55.11.73,80,,,,,,
1,XT Mobile,530,5,internet.telecom.co.nz,default/supl,,,,,,,,,
1,XT Mobile MMS,530,5,wap.telecom.co.nz,mms,http://lsmmsc.xtra.co.nz,210.55.11.73,8080,,,,,,
1,2 degrees mobile,530,24,2degrees,default/supl/mms,,,,,,118.148.1.118,8080,,
1,2degrees Internet,530,24,internet,default/supl,,,,,,,,,
1,2 degrees mobile (open),530,24,internet,default/supl/mms,,,,,,,,,
1,2degrees MMS,530,24,mms,mms,http://mms.2degreesmobile.net.nz:48090,118.148.1.118,8080,,,,,,
1,Vodafone FJ MMS,542,1,live.vodafone.com.fj,mms,http://pxt.vodafone.net.fj/pxtsend,010.202.002.040,9201,,,,,,
1,Vodafone FJ,542,1,vfinternet.fj,default/supl,,,,,,,,,
1,Digicel FJ MMS,542,2,wap.digicelpacific.com,mms,http://mms.digicelpacific.com:8990,10.150.122.12,8080,,,,,,
1,Digicel FJ,542,2,web.digicelpacific.com,default/supl,,,,,,,,,
1,Mobinil MMS,602,1,mobinilmms,mms,http://10.7.13.24:8002,62.241.155.54,8080,,,,,,
1,Mobinil,602,1,mobinilweb,default/supl,,,,,,,,,
1,Vodafone EG,602,2,internet.vodafone.net,default/supl,,,,internet,internet,,,,
1,Vodafone EG MMS,602,2,mms.vodafone.com.eg,mms,http://mms.vodafone.com.eg/servlets/mms,163.121.178.002,8080,mms,mms,,,,
1,Mobilis,603,1,internet,default/supl,,,,inernet,internet,,,,
1,Mobilis MMS,603,1,mms,mms,http://172.025.049.009/servlets/mms,172.25.49.2,8080,mms,mms,,,,
1,Djezzy,603,2,djezzy.internet,default/supl/mms,,,,,,,,,
1,Djezzy MMS,603,2,djezzy.mms,mms,http://172.024.97.152:10021/mmsc,172.024.97.158,8799,,,,,,
1,Nedjma,603,3,internet,default/supl,,,,nedjma,nedjma,,,,
1,Nedjma MMS,603,3,nedjmaMMS,mms,http://10.10.111.1,192.168.52.3,9201,mms,mms,,,,
1,Meditel,604,0,internet1.meditel.ma,default/supl,,,,MEDIWAP,MEDIWAP,,,,
1,Meditel MMS,604,0,mms.meditel.ma,mms,http://mms.meditel.ma:8088/mms,010.008.008.009,,MEDIMMS,MEDIMMS,,,,
1,IAM,604,1,www.iamgprs1.ma,default/supl,,,,,,,,,
1,IAM MMS,604,1,mmsiam,default/supl/mms,http://mms:8002,10.16.35.50,8080,,,,,,
1,Orange TN,605,1,keypro,default/supl,,,,,,,,,
1,Libyana MMS,606,0,mms,mms,http://62.240.62.180:80,192.168.8.148,8000,,,,,,
1,Libyana,606,0,wap,default/supl,,,,,,192.168.8.148,8000,,
1,Al-Madar MMS,606,1,almadar.mms,mms,http://almadar.mms/servlets/mms,41.208.82.50,8080,,,,,,
1,Al-Madar,606,1,almadar.net,default/supl,,,,,,,,,
1,Orange ML,610,2,internet,default/supl,,,,internet,internet,,,,
1,Orange ML MMS,610,2,mms,mms,http://10.109.6.2/servlets/mms,10.109.4.35,8080,mms,mms,,,,
1,Orange CI MMS,612,3,orangecimms,mms,http://172.20.6.1/servlets/mms,172.20.4.33,8080,mms,mms,,,,
1,Orange CI,612,3,orangeciweb,default/supl,,,,web,web,,,,
1,MTN CI MMS,612,5,mms.mtn.ci,mms,http://mms.mtn.ci/mms/wapenc,172.16.100.5,9201,,,,,,
1,MTN CI,612,5,web.mtn.ci,default/supl,,,,,,,,*,
1,Zain NG,621,20,internet.ng.zain.com,default/supl,,,,,,,,,
1,MTN NG,621,30,web.gprs.mtnnigeria.net,default/supl,,,,web,web,10.199.212.2,,,
1,MTN NG MMS,621,30,web.gprs.mtnnigeria.net,mms,http://10.199.212.8/servlets/mms,10.199.212.2,8080,web,web,,,,
1,Glo,621,50,glo3gvideo,default/supl,,,,,,10.100.98.22,,,
1,Glo MMS,621,50,glomms,mms,http://mms.gloworld.com/mmsc,010.100.082.004,3130,mms,mms,,,,
1,Etisalat NG,621,60,etisalat,default/supl,,,,,,,,,
1,Etisalat NG MMS,621,60,etisalat,mms,http://10.71.170.30:38090/was,10.71.170.5,8080,,,,,,
1,MTN CM,624,1,INTERNET,default/supl,,,,guest,guest,,,,
1,Orange CM,624,2,orangecmgprs,default/supl,,,,orange,orange,,,,
1,Orange GQ MMS,627,1,orangemms,mms,http://192.168.17.34/servlets/mms,192.168.17.2,8080,mms,mms,,,,
1,Orange GQ,627,1,orangenet,default/supl,,,,net,net,,,,
1,Vodacom CD,630,1,vodanet,default/supl,,,,vodalive,,,,,
1,Unitel,631,2,internet.unitel.co.ao,default/supl,,,,,,,,,
1,Zain SD,634,1,internet,default/supl,,,,,,,,,
1,yu,639,5,internet,default/supl,,,,,,10.4.16.6,8080,,
1,yu MMS,639,5,iternet,mms,http://10.4.16.22/servlets/mms,10.4.16.6,,,,,,,
1,Orange KE,639,7,bew.orange.co.ke,default/supl,,,,orange,orange,,,,
1,Orange MG MMS,646,2,orangemms,mms,http://10.152.10.70.38090,10.150.0.115,8080,mms,orange,,,,
1,Orange MG,646,2,orangenet,default/supl,,,,,,,,,
1,Orange RE MMS,647,0,orangerun.acte,mms,http://mms.orange.re/,192.168.010.200,8080,orange,orange,,,,
1,Orange RE,647,0,orangerun,default/supl,,,,orange,orange,,,,
1,TNM,650,1,internet,default/supl,,,,,,,,,
1,Mascom,652,1,internet.mascom,default/supl,,,,,,,,,
1,Orange BW,652,2,internet.orange.co.bw,default/supl,,,,,,,,,
1,Orange BW MMS,652,2,mms.orange.co.bw,mms,http://10.0.0.242/servlets/mms,10.0.0.226,8080,,,,,,
1,Vodacom ZA,655,1,internet,default/supl,,,,,,,,,
1,Vodacom ZA MMS,655,1,mms.vodacom.net,mms,http://mmsc.vodacom4me.co.za/,196.6.128.13,8080,,,,,,
1,Vlive!,655,1,vlive,default/supl,,,,,,196.6.128.12,8080,,
1,Cell C,655,7,Internet,default/supl,,,,,,,,,
1,Cell C MMS,655,7,mms,mms,http://mms.cmobile.co.za,196.031.116.250,8080,,,,,,
1,Virgin Mobile SA Internet,655,7,vdata,default/supl,,,,,,,,,
1,Virgin Mobile SA Internet,655,7,vmms,mms,http://mms.virginmobile.co.za,196.31.116.242,8080,,,,,,
1,MTN SA Web,655,10,internet,default/supl,,,,,,,,,
1,MTN ZA,655,10,myMTN,default/supl,,,,mtn,mtn,,,*,
1,MTN ZA MMS,655,10,myMTN,mms,http://mms.mtn.co.za/mms/wapenc,196.11.240.241,8080,mtnmms,mtnmms,,,,
1,Movistar AG,722,7,internet.unifon,default/supl,,,,wap,password,,,,
1,Movistar AG MMS,722,7,mms.gprs.unifon.com.ar,mms,http://mms.tmovil.cl/,200.068.032.239,9201,mms,mms,,,,
1,CTI,722,310,internet.ctimovil.com.ar,default/supl,,,,guest,guest,,,,
1,CTI MMS,722,310,mms.ctimovil.com.ar,mms,http://mms.ctimovil.com.ar,170.051.255.240,9201,ctimms,ctimms999,,,,
1,Personal,722,34,gprs.personal.com,default/supl,,,,gprs,,,,,
1,Personal MMS,722,34,mms,mms,http://mms.personal.com/,172.025.007.031,9201,mms,mms,,,,
1,TIM BR MMS,724,2,mms.tim.br,mms,http://mms.tim.br,200.179.66.242,8080,tim,tim,,,,
1,TIM BR CONNECT FAST,724,2,tim.br,default/supl,null,,,tim,tim,,,,
1,TIM BR MMS,724,3,mms.tim.br,mms,http://mms.tim.br,200.179.66.242,8080,tim,tim,,,,
1,TIM BR CONNECT FAST,724,3,tim.br,default/supl,null,,,tim,tim,,,,
1,TIM BR MMS,724,4,mms.tim.br,mms,http://mms.tim.br,200.179.66.242,8080,tim,tim,,,,
1,TIM BR CONNECT FAST,724,4,tim.br,default/supl,null,,,tim,tim,,,,
1,Claro BR,724,5,claro.com.br,default/supl,,,,claro,claro,,,,
1,Claro BR MMS,724,5,mms.claro.com.br,mms,http://mms.claro.com.br,200.169.126.10,8799,claro,claro,,,,
1,Portal Claro,724,5,wap.claro.com.br,default/supl,,,,claro,claro,200.169.126.11,8799,,
1,VIVO MMS,724,6,mms.vivo.com.br,mms,http://termnat.vivomms.com.br:8088/mms,200.142.130.104,80,vivo,vivo,,,,
1,VIVO ZAP,724,6,zap.vivo.com.br,default/supl,null,,,vivo,vivo,,,,
1,SCTL MMS,724,7,mms.sercomtel.com.br,mms,http://mms.claro.com.br,200.169.126.10,8799,sercomtel,sercomtel,,,,
1,SCTL GPRS,724,7,sercomtel.com.br,default/supl,null,,,sercomtel,sercomtel,,,,
1,VIVO MMS,724,10,mms.vivo.com.br,mms,http://termnat.vivomms.com.br:8088/mms,200.142.130.104,80,vivo,vivo,,,,
1,VIVO ZAP,724,10,zap.vivo.com.br,default/supl,null,,,vivo,vivo,,,,
1,VIVO MMS,724,11,mms.vivo.com.br,mms,http://termnat.vivomms.com.br:8088/mms,200.142.130.104,80,vivo,vivo,,,,
1,VIVO ZAP,724,11,zap.vivo.com.br,default/supl,null,,,vivo,vivo,,,,
1,BrT Internet,724,16,brt.br,default/supl,null,,,brt,brt,,,,
1,BrT MMS,724,16,mms.brt.br,mms,http://mms.brasiltelecom.com.br/,200.96.8.29,8080,brt,brt,,,,
1,Telemig GPRS,724,19,gprs.telemigcelular.com.br,default/supl,null,,,celular,celular,,,,
1,Telemig MMS,724,19,mmsgprs.telemigcelular.com.br,mms,http://mms.telemigcelular.com.br,200.192.230.142,8080,celular,celular,,,,
1,Telemig GPRS,724,23,gprs.telemigcelular.com.br,default/supl,null,,,celular,celular,,,,
1,Telemig MMS,724,23,mmsgprs.telemigcelular.com.br,mms,http://mms.telemigcelular.com.br,200.192.230.142,8080,celular,celular,,,,
1,Amazonia GPRS,724,24,gprs.amazoniacelular.com.br,default/supl,null,,,celular,celular,,,,
1,Amazonia MMS,724,24,mmsgprs.amazoniacelular.com.br,mms,http://mms.amazoniacelular.com.br,200.192.230.142,8080,celular,celular,,,,
1,Oi,724,31,gprs.oi.com.br,default/supl,null,,,oi,oi,,,,
1,Oi MMS,724,31,mmsgprs.oi.com.br,mms,http://200.222.042.204:8002,192.168.10.50,3128,oimms,oioioi,,,,
1,CTBC MMS,724,32,mms.ctbc.br,mms,http://mms.ctbccelular.com.br/was,172.29.7.70,8080,ctbc,1212,,,,
1,CTBC MMS,724,33,mms.ctbc.br,mms,http://mms.ctbccelular.com.br/was,172.29.7.70,8080,ctbc,1212,,,,
1,CTBC MMS,724,34,mms.ctbc.br,mms,http://mms.ctbccelular.com.br/was,172.29.7.70,8080,ctbc,1212,,,,
1,Entel PCS,730,1,bam.entelpcs.cl,default/supl,,,,entelpcs,entelpcs,10.99.0.10,8080,,
1,Entel MMS,730,1,mms.entelpcs.cl,mms,http://mmsc.entelpcs.cl,10.99.0.10,8080,entelmms,entelpcs,,,,
1,Claro CL,730,3,bam.clarochile.cl,default/supl,,,,clarochile,clarochile,,,,
1,MMS CLARO,730,3,mms.clarochile.cl,mms,http://mms.clarochile.cl,172.23.200.200,8080,clarochile,clarochile,,,,
1,Internet Movil,730,10,bam.entelpcs.cl,default/supl,,,,entelpcs,entelpcs,10.99.0.10,8080,,
1,WEB EPCS,730,10,imovil.entelpcs.cl,default/supl,,,,entelpcs,entelpcs,,,,
1,MMS EPCS,730,10,mms.entelpcs.cl,mms,http://mmsc.entelpcs.cl,10.99.0.10,8080,entelmms,entelpcs,,,,
1,Movistar CL MMS,730,10,mms.tmovil.cl,mms,http://mms.tmovil.cl,172.017.008.011,9201,mms,mms,,,,
1,Movistar CL,730,10,web.tmovil.cl,default/supl,,,,web,web,,,,
1,COMCEL,732,101,internet.comcel.com.co,default/supl,,,,COMCELWEB,COMCELWEB,,,,
1,COMCEL MMS,732,101,mms.comcel.com.co,mms,http://mms.comcel.com.co/mms/,198.228.90.225,9201,COMCELMMS,*********,,,,
1,Movistar CO,732,102,internet.movistar.com.co,default/supl,,,,movistar,movistar,,,,
1,Tigo MMS,732,103,mms.colombiamovil.com.co,mms,mmsc.colombiamovil.com.co,190.102.206.48,8080,mms-cm1900,mms-cm1900,,,,
1,Tigo,732,103,web.colombiamovil.com.co,default/supl,,,,,,,,,
1,OLA,732,111,internet,default/supl,,,,internet,internet,,,,
1,OLA MMS,732,111,mms.comcel.com.co,mms,http://mms.ola.com.co,200.058.228.081,9201,,,,,,
1,Digitel,734,2,gprsweb.digitel.com.ve,default/supl/mms,http://expresate.digitel.com.ve,213.026.205.001,8080,,,213.026.205.001,,,
1,Movistar VE,734,4,internet.movistar.ve,default/supl/mms,http://mms.movistar.ve,,,,,,,,
1,Movilnet,734,6,int.movilnet.com.ve,default/supl,,,,,,,,,
1,Movilnet MMS,734,6,mm.movilnet.com.ve,mms,http://mms2.movilnet.com.ve/servlets/mms,192.168.16.12,8080,,,,,,
1,Movistar EC,740,0,internet.movistar.com.ec,default/supl,,,,,,,,,
1,Porta EC,740,10,internet.porta.com.ec,default/supl,,,,,,,,,
1,Ancel,748,1,ancel,default/supl,,,,,,,,,
1,Ancel MMS,748,1,mms,mms,http://mmsc.mms.ancelutil.com.uy,200.40.246.2,3128,,,,,,
1,Movistar UY MMS,748,7,apnmms.movistar.com.uy,mms,http://mmsc.movistar.com.uy,010.000.002.029,9201,mmsuy,mmsuy,,,,
1,Movistar UY,748,7,apnumt.movistar.com.uy,default/supl,,,,movistar,movistar,,,,
1,Claro UY,748,10,gprs.claro.com.uy,default/supl,,,,ctigpr,ctigpr999,,,,
1,Claro UY MMS,748,10,mms.ctimovil.com.uy,mms,http://mms.ctimovil.com.uy,170.051.255.240,9201,ctimms,ctimms999,,,,
1,Wap OPT KNC,546,1,wap,default/supl,,,,Wap,Wap123,192.168.39.101,3130,,
1,Mms OPT KNC,546,1,mms,mms,http://mms.mobitag.nc/mmsc/,192.168.39.201,3130,mms,mms123,,,,
1,Internet OPT KNC,546,1,internet,default/supl,,,,internet,,,,,
1,3g illimite OPT KNC,546,1,3g,default/supl,,,,3g,,,,,
1,Rami Levy,425,3,internet.rl,default,,,,rl@3g,rl,,,,
1,Rami Levy MMS,425,3,internet.rl,mms,http://mmsu.pelephone.net.il,10.170.9.54,9093,rl@3g,rl,,,pelephone,
